recipe_id	date	edit_date	seo_keywords	seo_desc	rname	image	video	videostart	time_ready	yields	summary	ingredients	directions	leftovers	calories	calories_fat	total_fat	saturated_fat	trans_fat	cholesterol	sodium	carb	fiber	sugar	protein	published	ordering
1129	9/25/2011 05:05	7/13/2012 10:13			Spiced Apples	http://www.orberacoach.ca/administrator/components/com_recipe/images/1129.jpg		0	1 hour	0	"This is an easy but tasty apple recipe.&nbsp;&nbsp; I can remember as a kid my grandmother would serve these every Christmas.&nbsp; The house would smell of cinnamon and we would always look for the apple rings that would be the reddest in color, because in our minds they had the most flavor.&nbsp; These do not freeze well, but can be refrigerated for up to 2 weeks."	%3Cul%3E%3Cli%3E4+medium+baking+apples+%28I+use+Granny+Smith%29%3C%2Fli%3E%3Cli%3E1%26frac12%3B+cup+%28375+mL%29+water%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+sugar+substitute%3C%2Fli%3E%3Cli%3E2-inch+stick+cinnamon%3C%2Fli%3E%3Cli%3E2+whole+cloves%3C%2Fli%3E%3Cli%3E6+drops+red+food+coloring%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3ECore+and+peel+apples%2C+reserving+peel.%3C%2Fli%3E%3Cli%3ECombine+apple+peel+and+water+in+a+large+saucepan.%3C%2Fli%3E%3Cli%3EBring+water+and+peel+to+a+boil%3B+reduce+heat+to+low%2C+and+cook+until+apple+peel+is+tender.%3C%2Fli%3E%3Cli%3ERemove+peel.%3C%2Fli%3E%3Cli%3EAdd+sugar+substitute%2C+cinnamon%2C+and+cloves.+%26nbsp%3BBring+to+a+boil%3B+reduce+heat+to+low%2C+and+add+apples.%3C%2Fli%3E%3Cli%3ECook+for+35+minutes+or+until+apples+are+tender%2C+basting+occasionally+with+liquid.%3C%2Fli%3E%3Cli%3ERemove+from+heat%2C+and+let+cool+completely.%3C%2Fli%3E%3Cli%3ECover%2C+and+refrigerate+overnight.%3C%2Fli%3E%3C%2Fol%3E		40	0	0	0	0	0	0	11	1	8	0	1	0
1131	9/25/2011 05:06	6/12/2012 10:37			Baby Mesculine and Red Onion Dill Salad	http://www.orberacoach.ca/administrator/components/com_recipe/images/1131.jpg		0	15 minutes	8	"Mesculine is a mix of baby lettuce that normally contains red and green oak, fricassee, radicchio, and baby romaine lettuces.&nbsp; Fresh dill is a must for this salad, and the salad dressing is simple but perfect for this salad."	%3Cul%3E%3Cli%3E4+cups+%281+L%29+%26nbsp%3BMesculine+lettuce+mix%3C%2Fli%3E%3Cli%3E6+tbsp+%2890+mL%29+cider+vinegar%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+sugar+substitute%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+salt%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+freshly+ground+black+pepper%3C%2Fli%3E%3Cli%3E1+small+red+onion%2C+sliced+thin+and+broken+into+rings%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+chopped+fresh+dill%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EWash+and+drain+lettuce+mix.%3C%2Fli%3E%3Cli%3EWhisk+the+vinegar%2C+sugar+substitute%2C+salt%2C+and+pepper+together+in+a+serving+bowl.%3C%2Fli%3E%3Cli%3EAdd+the+lettuce%2C+onion%2C+and+dill%2C+and+toss+well.%3C%2Fli%3E%3Cli%3EMarinate+for+2+minutes+and+serve.%3C%2Fli%3E%3C%2Fol%3E		10	0	0	0	0	0	75	2	1	0	0	1	0
1116	9/25/2011 05:07	6/12/2012 10:31	"sweet potato pie, cooksmart"	"sweet potato pie, cooksmart"	Sweet Potato Pie with Whole Wheat and Oat Crust	http://www.orberacoach.ca/administrator/components/com_recipe/images/1116.jpg		0	1hour	10	I was born and raised with Southern cuisine.&nbsp; We ate sweet potato pie for every holiday and I actually prefer the flavor and texture over pumpkin pie.&nbsp; The crust was created to give this pie a whole wheat crust and the oats really gives this pie an amazing taste. This pie does not freeze well.&nbsp;&nbsp; 	%3Cul%3E%3Cli%3E2+cups+%28500+mL%29+mashed+sweet+potatoes%3C%2Fli%3E%3Cli%3E%26frac34%3B+cup+%28175+mL%29+Splenda%3C%2Fli%3E%3Cli%3E2+large+eggs%3C%2Fli%3E%3Cli%3E12+ounce+%28375+mL%29+nonfat+evaporated+milk%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+ground+cinnamon%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+salt%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+ground+dry+ginger%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%282+mL%29+ground+cloves%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPreheat+oven+to+350%26deg%3BF+%28180%26deg%3BC%29.%3C%2Fli%3E%3Cli%3EPlace+all+ingredients+into+a+medium+bowl+and+using+a+hand+mixer%2C+mix+for+2+minutes+or+until+well+blended.%26nbsp%3B%3C%2Fli%3E%3Cli%3EPour+into+prepared+whole+wheat+pie+crust+%28see+recipe+below%29.%3C%2Fli%3E%3Cli%3EBake+for+45+minutes+or+until+a+knife+inserted+into+the+center+comes+out+clean.%3C%2Fli%3E%3Cli%3ELet+cool+to+room+temperature+before+serving.%3C%2Fli%3E%3C%2Fol%3E%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3Cp%3E%3Cstrong%3EWhole+Wheat+and+Oat+Crust%3C%2Fstrong%3E%3C%2Fp%3E%3Cp%3E%26frac34%3B+cup+%28175+mL%29+whole+wheat+flour%3C%2Fp%3E%3Cp%3E%26frac12%3B+cup+%28125+mL%29+old+fashioned+oats%3C%2Fp%3E%3Cp%3E2+tsp+%2810+mL%29+sugar%3C%2Fp%3E%3Cp%3E%26frac12%3B+tsp+%282+mL%29+salt%3C%2Fp%3E%3Cp%3E%26%238531%3B+cup+%2875+mL%29+unsalted+butter%3C%2Fp%3E%3Cp%3E%26frac14%3B+cup+%2850+mL%29+ice+water%3C%2Fp%3E%3Cp%3E%3Cu%3E%26nbsp%3B%3C%2Fu%3E%3C%2Fp%3E%3Cp%3E%3Cu%3EDirections%3A%3Cspan+_fck_bookmark%3D%221%22+style%3D%22display%3A+none%3B%22%3E%26nbsp%3B%3C%2Fspan%3E%3C%2Fu%3E%3C%2Fp%3E%3Col%3E%3Cli%3EIn+a+4-+cup+food+processor+add+flour+and+oats.+Process+until+oats+are+finely+chopped.%3C%2Fli%3E%3Cli%3EAdd+sugar%2C+salt+and+butter+and+process+for+30+seconds.%3C%2Fli%3E%3Cli%3EUsing+a+rubber+spatula+scrape+the+sides+of+the+bowl+and+process+for+10+seconds.%3C%2Fli%3E%3Cli%3EAdd+ice+water+and+process+for+10+seconds%3B+remove+from+processor.%3C%2Fli%3E%3Cli%3EPlace+pie+crust+into+9+inch+pie+pan+and+using+your+fingers%2C+press+dough+evenly+inside+and+along+the+side+of+the+pan.%26nbsp%3B+%28You+cannot+roll+this+crust+out+because+it+will+crumble.%29%3C%2Fli%3E%3C%2Fol%3E%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3Cp%3E%3Cspan+_fck_bookmark%3D%221%22+style%3D%22display%3A+none%3B%22%3E%26nbsp%3B%3C%2Fspan%3E%3C%2Fp%3E		190	72	8	4	0	55	310	25	3	8	7	1	0
1127	9/25/2011 07:24	7/13/2012 10:15			Pork and Sauerkraut Soup	http://www.orberacoach.ca/administrator/components/com_recipe/images/1127.jpg		0	2 hours 30 minutes	8	This is a Polish recipe that I first tasted when I was in my twenties.&nbsp; The stock is created by simmering the pork with the onions and spices.&nbsp; Adding the sauerkraut completes this dish and is an essential ingredient.&nbsp; I also like to serve over mashed potatoes as well.&nbsp; This soup freezes well.&nbsp;	%3Cul%3E%3Cli%3E1+pound+%28%26frac12%3B+kg%29+pork+loin%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+chopped+onion%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+dried+basil%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+dried+thyme%3C%2Fli%3E%3Cli%3E6+cups+%281%26frac12%3B+L%29+low+sodium+chicken+broth%3C%2Fli%3E%3Cli%3EOne+14+oz+%28398+mL%29+can+sauerkraut%2C+drained%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPut+the+pork%2C+onion%2C+basil%2C+thyme%2C+garlic+and+broth+into+a+medium+pot.%3C%2Fli%3E%3Cli%3EBring+to+a+light+simmer%3B+cover+and+continue+to+simmer+lightly+for+2+hours.%3C%2Fli%3E%3Cli%3ERemove+pork+and+using+2+forks%2C+pull+pork+apart+into+small+pieces.%3C%2Fli%3E%3Cli%3EPut+the+pork+back+into+pot+with+the+seasoned+broth.+Add+the+sauerkraut+and+bring+back+to+a+simmer.%3C%2Fli%3E%3Cli%3ELet+simmer+5+minutes+and+serve+over+dumplings.%3C%2Fli%3E%3C%2Fol%3E		110	30	3	1	0	35	410	7	2	2	16	1	0
1145	9/29/2011 04:07	6/12/2012 10:38			Ranch Dressing	http://www.orberacoach.ca/administrator/components/com_recipe/images/1145.jpg		0	5 minutes	6	"Ranch dressing is the easiest salad dressing to make and you will quickly discover that when you make this once, you won't need to buy commercially prepared dressing anymore."	%3Cul%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+light+mayonnaise%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+fat+free+sour+cream%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+lemon+juice%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+dried+parsley+flakes%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+garlic+powder%3C%2Fli%3E%3Cli%3E1+%26frac12%3B+tsp%26nbsp%3B%287+mL%29+pepper%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%282+mL%29+salt%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EMix+all+ingredients%26nbsp%3B+in%26nbsp%3B+small+bowl+and+chill.%3C%2Fli%3E%3C%2Fol%3E		60	30	4	1	0	5	190	6	0	2	2	1	0
1157	10/24/2011 03:22	7/13/2012 10:17	"cook smart, green bean casserole"	"cook smart, green bean casserole"	Green Bean Casserole	http://www.orberacoach.ca/administrator/components/com_recipe/images/1157.jpg		0	30 minutes	8	"This recipe takes more steps then the one we have all come to love using canned mushroom soup.&nbsp; Preparing this recipe from scratch saves on calories and fat, and the flavor is much better.&nbsp; The recipe can be made the day before and baked the following day just before meal time.&nbsp; You can make this any time of the year, not just for&nbsp; holidays."	%3Cul%3E%3Cli%3E%3Cstrong%3ETopping%3A%3C%2Fstrong%3E%3C%2Fli%3E%3Cli%3E2+medium+onions%2C+thinly+sliced%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+all-purpose+flour%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+panko+bread+crumbs%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+salt%3C%2Fli%3E%3Cli%3ENonstick+cooking+spray%3C%2Fli%3E%3Cli%3E%3Cstrong%3EGreen+Beans%3A%3C%2Fstrong%3E%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+plus+%26frac12%3B+tsp+%282+mL%29+salt%2C+divided%3C%2Fli%3E%3Cli%3E1+pound+%28454+g%29+fresh+green+beans%2C+rinsed%2C+trimmed+and+cut+in+half%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+unsalted+butter%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+sliced+mushrooms%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+ground+black+pepper%3C%2Fli%3E%3Cli%3E1+clove+garlic%2C+minced%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+poultry+seasoning%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+all-purpose+flour%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+low+sodium+chicken+broth%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+fat+free+half+and+half%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPreheat+oven+to+475%26deg%3BF+%28240%26deg%3BC%29.%3C%2Fli%3E%3Cli%3EIn+a+large+bowl+combine%2C+onion%2C+flour%2C+panko%2C+and+salt+and+toss+well.%3C%2Fli%3E%3Cli%3ESpray+a+large+cookie+sheet+with+nonstick+cooking+spray+and+spread+coated+onions+over+pan.%3C%2Fli%3E%3Cli%3EBake+in+oven+until+golden+brown.%26nbsp%3B+Place+to+side+until+ready+to+use.%3C%2Fli%3E%3Cli%3EBring+a+gallon+of+water+and+1+tbsp+%2815+mL%29+salt+to+a+boil.%3C%2Fli%3E%3Cli%3EAdd+the+beans+and+cook+for+5minutes.+Drain+and+place+in+ice+water+to+stop+the+cooking.%3C%2Fli%3E%3Cli%3EDrain.%3C%2Fli%3E%3Cli%3EMelt+the+butter+in+a+large+saut%26eacute%3B+pan+over+medium-high+heat.%3C%2Fli%3E%3Cli%3EAdd+the+mushrooms%2C+%26frac12%3B+tsp+%282+mL%29+salt%2C+pepper+and+cook+mushrooms+for+5+minutes.%3C%2Fli%3E%3Cli%3EAdd+garlic+and+poultry+seasoning%3B+cook+for+1+minute.%3C%2Fli%3E%3Cli%3ESprinkle+the+flour+over+the+mixture+and+stir+until+flour+is+well+mixed.%3C%2Fli%3E%3Cli%3EAdd+broth+and+simmer+for+1+minute.%3C%2Fli%3E%3Cli%3ELower+the+heat+and+add+the+fat+free+half+and+half+and+cook+the+mixture+until+it+thickens%2C+about+6+minutes.%3C%2Fli%3E%3Cli%3ERemove+from+heat+and+stir+in+%26frac14%3B+of+the+onions+and+all+the+green+beans.+Pour+into+a+2+qt+%281+L%29+casserole+dish+and+top+with+remaining+onions+and+place+in+oven+and+bake+for+15+minutes.%3C%2Fli%3E%3C%2Fol%3E		70	18	2	1	0	5	320	12	3	4	3	1	0
1112	11/1/2011 03:24	12/3/2012 07:29	"chefdave,almonds, cooksmart"	"chefdave,almonds, cooksmart"	Spicy Almonds			0	15minutes	8	Almonds have been approved as a heart-healthy food by the American Heart Association and can help maintain a healthy cholesterol level.&nbsp; This recipe is quick and easy and turns plain almonds into a spicy treat. The nuts will last up to three months at room temperature in an airtight container.	%3Cul%3E%3Cli%3E2+%26nbsp%3Bcups+%28500+mL%29+whole+almonds%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+olive+oil%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+ml%29+salt%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+onion+powder%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+red+pepper+flakes%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPreheat+oven+to+350%26deg%3BF+%28180%26deg%3BC%29.%3C%2Fli%3E%3Cli%3EIn+a+small+bowl+add+all+the%26nbsp%3B+ingredients+and+mix+well.%3C%2Fli%3E%3Cli%3EPlace+on+an+ungreased+cookie+sheet+and+roast+for+5+minutes+turning+the+almonds+once.%3C%2Fli%3E%3Cli%3ELet+cool+and+serve.%3C%2Fli%3E%3C%2Fol%3E		220	171	19	2	0	0	160	8	4	2	7	1	0
1113	11/1/2011 03:33	6/12/2012 10:40	"chefdave,citrus, cooksmart"	"chefdave,citrus, cooksmart"	Sunny Citrus Salad			0	8hours	8	"I was born and raised in Florida and I learned lots of ways to eat oranges and grapefruit.&nbsp; This recipe doesn&rsquo;t disappoint for flavor and the longer it sits in the refrigerator, the better this salad tastes.&nbsp; "	%3Cul%3E%3Cli%3E5+oranges%2C+peeled+and+sectioned%3C%2Fli%3E%3Cli%3E3+grapefruit%2C+peeled+and+sectioned%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+thinly+sliced+fennel+bulb%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+green+onions+chopped%3C%2Fli%3E%3Cli%3E2+tbsp+%2830+mL%29+lemon+juice%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+salt%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+pepper%3C%2Fli%3E%3Cli%3E1+tbsp+%2815+mL%29+canola+oil%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPlace+ingredients+into+medium+mixing+bowl+and+mix+well.%3C%2Fli%3E%3Cli%3ECover+and+chill+for+a+minimum+of+8+hours+before+serving.%3C%2Fli%3E%3C%2Fol%3E		100	15	2	0	0	0	80	22	4	16	2	1	0
1114	11/1/2011 03:35	6/12/2012 10:42	". cornish hen, cooksmart"	"cornish hen, cooksmart"	Herb Roasted Cornish Game Hen			0	1hour	8	Cornish hens are hens that have not yet matured making the meat tenderer.&nbsp; The herbs combined with slow roasting make these tiny whole chickens the perfect entr&eacute;e.&nbsp; My two boys love this recipe because they get excited when they each get their own little roasted chicken. The leftover chicken can be removed from the bone and frozen for future use or can be used in chicken salad.&nbsp;	%3Cul%3E%3Cli%3E4+Cornish+hens%3C%2Fli%3E%3Cli%3E1+tsp+%285+mL%29+salt%3C%2Fli%3E%3Cli%3E2+tsp+%2810+mL%29+black+pepper%3C%2Fli%3E%3Cli%3E4+garlic+cloves%2C+sliced%3C%2Fli%3E%3Cli%3E4+tsp+%2820+mL%29+minced%26nbsp%3B+fresh+rosemary+leaves%3C%2Fli%3E%3Cli%3E4+tsp+%2820+mL%29+minced+fresh+thyme%3C%2Fli%3E%3Cli%3E2+bay+leaves%3C%2Fli%3E%3Cli%3E4+shallots%2C+roughly+chopped%3C%2Fli%3E%3Cli%3E3+carrots%2C+roughly+chopped+into+1%22+pieces%3C%2Fli%3E%3Cli%3E3+stalks+celery%2C+roughly+chopped+into+1%22+pieces%3C%2Fli%3E%3Cli%3E2+lemons%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPreheat+the+oven+to+375%26deg%3BF+%28190%26deg%3BC%29.%3C%2Fli%3E%3Cli%3ERinse+the+Cornish+hens+with+cold+water%2C+remove+giblets+if+included%2C+%26nbsp%3Band+pat+dry.+Season+with+salt+and+pepper+inside+and+out.%3C%2Fli%3E%3Cli%3EStuff+the+insides+of+the+hens+with+garlic%2C+rosemary%2C+thyme+and+1%2F2+bay+leaf+each.%3C%2Fli%3E%3Cli%3EPlace+the+shallots%2C+carrots+and+celery+on+the+bottom+of+a+roasting+pan+and+place+the+hens+on+top+of+the+vegetables.%3C%2Fli%3E%3Cli%3ESqueeze+juice+from+the+lemons+all+over+the+hens.%3C%2Fli%3E%3Cli%3ERoast+in+the+oven+until+the+hens+are+golden+brown+and+crisp+and+the+juices+run+clear+when+the+thigh+is+pierced+with+a+sharp+knife%2C+about+45+minutes.%3C%2Fli%3E%3Cli%3ETransfer+the+hens+to+a+serving+platter+and+let+rest+for+about+5+minutes+before+serving.+Remove+the+bay+leaves+before+serving.%3C%2Fli%3E%3C%2Fol%3E		160	36	4	1	0	110	410	6	1	2	25	1	0
1115	11/1/2011 03:40	6/12/2012 10:42	" spinach, cooksmart"	"spinach, cooksmart"	Spinach Broccoli Bake with Cornbread Topping			0	25minutes	8	This is almost a casserole but the large pieces of broccoli with spinach ribbons throughout the dish also make it perfect side. Add grilled salmon and it becomes a main entr&eacute;e. This dish will freeze well but we recommend not freezing it with the cornbread topping.	%3Cul%3E%3Cli%3E2+tbsp+%2830+mL%29+butter%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+chopped+celery%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+chopped+onion%3C%2Fli%3E%3Cli%3E1+clove+garlic%2C+chopped+fine%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+sliced+mushrooms%3C%2Fli%3E%3Cli%3E1+cup+%28250+mL%29+fresh+broccoli+florets%3C%2Fli%3E%3Cli%3E5+oz+%28145+g%29+fresh+spinach%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+flour%3C%2Fli%3E%3Cli%3E1+%26frac12%3B+cup+%28375+mL%29+low+sodium+chicken+broth%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPreheat+oven+to+350%26deg%3BF+%28180%26deg%3BC%29.%3C%2Fli%3E%3Cli%3EMelt+butter+over+medium+high+heat+in+a+medium+saut%26eacute%3B+pan.+When+butter+is+melted+add+celery%2C+onions%2C%26nbsp%3B+and+garlic+and+saut%26eacute%3B+for+4+minutes.%3C%2Fli%3E%3Cli%3EAdd+mushrooms+and+broccoli+and+saut%26eacute%3B+for+5+minutes.%3C%2Fli%3E%3Cli%3EAdd+spinach+and+saut%26eacute%3B+for+2+minutes.%3C%2Fli%3E%3Cli%3EAdd+flour+and+saut%26eacute%3B+for+1+minute.+Add+chicken+broth+and+mix+well+until+sauce+thickens%2C+about+3+minutes.%3C%2Fli%3E%3Cli%3EPour+into+8+inch+x+8+inch+baking+dish+and+top+with+corn+bread+topping.+Bake+for+15+minutes.%3C%2Fli%3E%3C%2Fol%3E%3Cp%3E%3Cstrong%3ECorn+Bread+Topping%3C%2Fstrong%3E%3C%2Fp%3E%3Cp%3E1+%26frac12%3B+cup+%28375+mL%29+dried+cornbread+%28NOT+cornbread+stuffing+mix%29%3C%2Fp%3E%3Cp%3E1+%26frac12%3B+%28375+mL%29+low+sodium+chicken+broth%3C%2Fp%3E%3Cp%3E%26frac14%3B+tsp+%281+mL%29+pepper%3C%2Fp%3E%3Cp%3E%26frac14%3B+tsp+%281+mL%29+ground+sage%3C%2Fp%3E%3Cp%3E%26frac14%3B+tsp+%281+mL%29+ground+thyme%3C%2Fp%3E%3Cp%3E%26nbsp%3B%3C%2Fp%3E%3Cp%3E%3Cstrong%3EDirections%3A%3C%2Fstrong%3E%3C%2Fp%3E%3Col%3E%3Cli%3EIn+a+large+mixing+bowl+combine+all+ingredients+and+let+stand+until+corn+bread+is+moist+and+no+longer+dry.%3C%2Fli%3E%3Cli%3EPlace+over+spinach+broccoli+mixture.%3C%2Fli%3E%3C%2Fol%3E%3Cp%3E%3Cstrong%3E%26nbsp%3BChef+Note%3A%26nbsp%3B+%3C%2Fstrong%3EIf+you+cannot+find+plain+dried+corn+bread%26nbsp%3B+you+can+substitute+with+unsweetened+corn+bread.+You+can+find+corn+bread+mix+in+the+baking+aisle.%26nbsp%3B+Bake+according+to+package+directions.+Allow+to+cool.+Then+crumble+into+mixing+bowl+and+add+ingredients+listed+above.+You+will+need+to+reduce+broth+by+%26frac12%3B+cup+%28125+mL%29%3Cstrong%3E.%3C%2Fstrong%3E%3C%2Fp%3E		180	72	8	3	0	30	230	23	2	6	5	1	0
1160	11/9/2011 07:36	6/12/2012 10:46	"chefdave, irish, cook smart"	"chefdave, irish, cook smart"	Irish Kielbasa Chowder	http://www.orberacoach.ca/administrator/components/com_recipe/images/1160.jpg		0	1 hour	8	Kielbasa simply means sausage in Polish.&nbsp; This chowder takes less than an hour to cook and the cook time is totally worth it when it's done.&nbsp; This cheesy and creamy dish will refrigerate well for up to 3 days in an airtight container.	%3Cul%3E%3Cli%3E4+oz+%28+115+g%29+turkey+kielbasa%2C+sliced+thin%3C%2Fli%3E%3Cli%3E1+medium+onion%2C+chopped%3C%2Fli%3E%3Cli%3E2+cups+%28500+mL%29+diced+potatoes%3C%2Fli%3E%3Cli%3E1+cup%28250+mL%29+low+sodium+chicken+broth%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%281+mL%29+pepper%3C%2Fli%3E%3Cli%3E3+cups+%28750+mL%29+shredded+cabbage%3C%2Fli%3E%3Cli%3E1+%26frac12%3B+cups+%28375+mL%29+cold+fat+free+milk%3C%2Fli%3E%3Cli%3E1+%26frac12%3B+tsp+%287+mL%29%26nbsp%3B+flour%3C%2Fli%3E%3Cli%3E%26frac14%3B+cup+%2850+mL%29+shredded+extra+sharp+cheddar+cheese%26nbsp%3B%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EOver+high+heat+in+a+medium+stock+pot+add+kielbasa%2C+onion%2C+potato%2C+broth%2C+and+pepper%3B+simmer+for+20+minutes.%3C%2Fli%3E%3Cli%3EAdd+cabbage%3B+cook+an+additional+10+minutes.%3C%2Fli%3E%3Cli%3ECombine+milk+and+flour+and+mix+well.+Add+to+chowder+and+simmer+10+minutes.%3C%2Fli%3E%3Cli%3EAdd+cheese%2C+simmer+10+minutes.%3C%2Fli%3E%3C%2Fol%3E		100	27	3	2	0	10	240	11	1	3	3	1	0
1161	11/9/2011 07:51	6/12/2012 10:50	"chefdave, irish, cook smart"	"irish, cook smart"	Chived Potato and Turnip Casserole			0	1 hour	6	"If you're new to turnips, this casserole is great to try because they are blended with mild-tasting potatoes.&nbsp;&nbsp; Turnips are a root vegetable and have a slightly bitter and sweet taste.&nbsp; This casserole thickens as it cools so be sure to allow 10 minutes once out of the oven before serving."	%3Cul%3E%3Cli%3E1+cup+%28250+mL%29+fat+free+milk%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+light+sour+cream%3C%2Fli%3E%3Cli%3E1+large+turnip%2C+peeled+and+grated%3C%2Fli%3E%3Cli%3E1+large+potatoes%2C+peeled+and+grated%3C%2Fli%3E%3Cli%3E%26frac12%3B+cup+%28125+mL%29+chopped+fresh+chives%3C%2Fli%3E%3Cli%3E%26frac12%3B+tsp+%282+mL%29+salt%3C%2Fli%3E%3Cli%3E%26frac14%3B+tsp+%282+mL%29+black+pepper%3C%2Fli%3E%3Cli%3ENonstick+cooking+spray%3C%2Fli%3E%3C%2Ful%3E	%3Col%3E%3Cli%3EPreheat+oven+to+375%26deg%3BF+%28190%26deg%3BC%29.%3C%2Fli%3E%3Cli%3EIn+a+large+bowl%2C+whisk+together+the+milk+and+sour+cream%3B+add+grated+turnip+and+potato.%3C%2Fli%3E%3Cli%3EAdd+chives%2C+salt%2C+and+pepper+and+mix+until+blended.%3C%2Fli%3E%3Cli%3EPut+mixture+into+a+2+quart+casserole+dish+coated+with+nonstick+cooking+spray+and+bake+until+vegetables+are+tender+and+the+top+lightly+browned%2C+about+1+hour.%3C%2Fli%3E%3C%2Fol%3E		70	27	3	2	0	10	240	11	1	3	3	1	0
